,s1,s2,a,r,s_1,s_2
761,-0.01254606619477272,0.007296361960470676,0.0,0.5989215411230343,-0.008747933432459831,0.0037981325294822454
762,-0.008747933432459831,0.0037981325294822454,2.0,0.6095414701493935,-0.006448940373957157,0.0022989932913333178
763,-0.006448940373957157,0.0022989932913333178,2.0,0.6132636965384607,-0.005649479106068611,0.0007994612096808851
764,-0.005649479106068611,0.0007994612096808851,0.0,0.6007524177113508,-0.00834965892136097,-0.0027001798152923584
765,-0.00834965892136097,-0.0027001798152923584,2.0,0.5816345201383879,-0.012549054808914661,-0.0041993954218924046
766,-0.012549054808914661,-0.0041993954218924046,2.0,0.5563504871987923,-0.01824667863547802,-0.005697623826563358
767,-0.01824667863547802,-0.005697623826563358,2.0,0.5254873331198285,-0.025440556928515434,-0.007193879224359989
768,-0.025440556928515434,-0.007193879224359989,2.0,0.4897681185319931,-0.03412716090679169,-0.008686602115631104
769,-0.03412716090679169,-0.008686602115631104,2.0,0.45003794750590465,-0.04430067166686058,-0.010173510760068893
770,-0.04430067166686058,-0.010173510760068893,2.0,0.4072457865426232,-0.05595213547348976,-0.011651464737951756
771,-0.05595213547348976,-0.011651464737951756,2.0,0.3624219347120202,-0.06906846165657043,-0.013116327114403248
772,-0.06906846165657043,-0.013116327114403248,2.0,0.3166507133753653,-0.08363131433725357,-0.014562851749360561
773,-0.08363131433725357,-0.014562851749360561,2.0,0.2710384139050279,-0.09961589425802231,-0.01598457805812359
774,-0.09961589425802231,-0.01598457805812359,2.0,0.22667670314187174,-0.11698966473340988,-0.017373770475387573
775,-0.11698966473340988,-0.017373770475387573,2.0,0.18460230491905366,-0.13571102917194366,-0.01872137002646923
776,-0.13571102917194366,-0.01872137002646923,2.0,0.1457540934423886,-0.1557280570268631,-0.020017018541693687
777,-0.1557280570268631,-0.020017018541693687,2.0,0.11092972915771851,-0.17697717249393463,-0.02124911919236183
778,-0.17697717249393463,-0.02124911919236183,2.0,0.08074374136847058,-0.19938212633132935,-0.022404959425330162
779,-0.19938212633132935,-0.022404959425330162,2.0,0.05559057296518649,-0.22285303473472595,-0.023470910266041756
780,-0.22285303473472595,-0.023470910266041756,2.0,0.03561547888656543,-0.24728573858737946,-0.024432700127363205
781,-0.24728573858737946,-0.024432700127363205,2.0,0.020696745044682104,-0.2725614905357361,-0.025275737047195435
782,-0.2725614905357361,-0.025275737047195435,1.0,0.010136520547012196,-0.2995469868183136,-0.026985518634319305
783,-0.2995469868183136,-0.026985518634319305,2.0,0.0038759285316964133,-0.32708919048309326,-0.027542203664779663
784,-0.32708919048309326,-0.027542203664779663,2.0,0.0009099549541404007,-0.35502132773399353,-0.027932126075029373
785,-0.35502132773399353,-0.027932126075029373,2.0,4.771682154940114e-05,-0.38316458463668823,-0.028143247589468956
786,-0.38316458463668823,-0.028143247589468956,2.0,-0.1,-0.4113301932811737,-0.028165621683001518
787,-0.4113301932811737,-0.028165621683001518,2.0,-0.1,-0.43932199478149414,-0.027991805225610733
788,-0.43932199478149414,-0.027991805225610733,2.0,-0.1,-0.46693918108940125,-0.02761716954410076
789,-0.46693918108940125,-0.02761716954410076,2.0,-0.1,-0.49397924542427063,-0.02704007364809513
790,-0.49397924542427063,-0.02704007364809513,2.0,-0.1,-0.5202411413192749,-0.02626192755997181
791,-0.5202411413192749,-0.02626192755997181,2.0,-0.1,-0.5455282926559448,-0.02528710849583149
792,-0.5455282926559448,-0.02528710849583149,2.0,-0.1,-0.5696510076522827,-0.024122755974531174
793,-0.5696510076522827,-0.024122755974531174,1.0,-0.1,-0.5934295058250427,-0.023778462782502174
794,-0.5934295058250427,-0.023778462782502174,2.0,-0.1,-0.6156880259513855,-0.02225855365395546
795,-0.6156880259513855,-0.02225855365395546,2.0,-0.1,-0.6362646818161011,-0.020576637238264084
796,-0.6362646818161011,-0.020576637238264084,2.0,-0.1,-0.655012309551239,-0.018747638911008835
797,-0.655012309551239,-0.018747638911008835,2.0,-0.1,-0.6717997193336487,-0.016787372529506683
798,-0.6717997193336487,-0.016787372529506683,1.0,-0.1,-0.6875118017196655,-0.01571212336421013
799,-0.6875118017196655,-0.01571212336421013,0.0,-0.1,-0.703043520450592,-0.015531724318861961
800,-0.703043520450592,-0.015531724318861961,2.0,-0.1,-0.7162935137748718,-0.01324995793402195
801,-0.7162935137748718,-0.01324995793402195,0.0,-0.1,-0.7291774153709412,-0.012883907184004784
802,-0.7291774153709412,-0.012883907184004784,2.0,-0.1,-0.7396153807640076,-0.01043796818703413
803,-0.7396153807640076,-0.01043796818703413,2.0,-0.1,-0.7475442886352539,-0.007928886450827122
804,-0.7475442886352539,-0.007928886450827122,2.0,-0.1,-0.7529171109199524,-0.00537282507866621
805,-0.7529171109199524,-0.00537282507866621,2.0,-0.1,-0.7557024955749512,-0.00278542865999043
806,-0.7557024955749512,-0.00278542865999043,2.0,-0.1,-0.7558844685554504,-0.00018194875156041235
807,-0.7558844685554504,-0.00018194875156041235,2.0,-0.1,-0.7534618973731995,0.0024225779343396425
808,-0.7534618973731995,0.0024225779343396425,2.0,-0.1,-0.7484487891197205,0.0050131287425756454
809,-0.7484487891197205,0.0050131287425756454,2.0,-0.1,-0.7408742904663086,0.007574493531137705
810,-0.7408742904663086,0.007574493531137705,2.0,-0.1,-0.7307831645011902,0.010091092437505722
811,-0.7307831645011902,0.010091092437505722,2.0,-0.1,-0.7182363271713257,0.012546838261187077
812,-0.7182363271713257,0.012546838261187077,2.0,-0.1,-0.7033112645149231,0.014925070106983185
813,-0.7033112645149231,0.014925070106983185,1.0,-0.1,-0.687102735042572,0.016208559274673462
814,-0.687102735042572,0.016208559274673462,2.0,-0.1,-0.6687164306640625,0.018386254087090492
815,-0.6687164306640625,0.018386254087090492,2.0,-0.1,-0.6482758522033691,0.02044058032333851
816,-0.6482758522033691,0.02044058032333851,2.0,-0.1,-0.6259218454360962,0.02235400676727295
817,-0.6259218454360962,0.02235400676727295,2.0,-0.1,-0.6018124222755432,0.024109434336423874
818,-0.6018124222755432,0.024109434336423874,2.0,-0.1,-0.5761217474937439,0.02569066919386387
819,-0.5761217474937439,0.02569066919386387,1.0,-0.1,-0.5500388145446777,0.02608296275138855
820,-0.5500388145446777,0.02608296275138855,2.0,-0.1,-0.5227577686309814,0.027281055226922035
821,-0.5227577686309814,0.027281055226922035,2.0,-0.1,-0.49448299407958984,0.028274748474359512
822,-0.49448299407958984,0.028274748474359512,2.0,-0.1,-0.46542632579803467,0.02905665710568428
823,-0.46542632579803467,0.02905665710568428,2.0,-0.1,-0.43580377101898193,0.029622575268149376
824,-0.43580377101898193,0.029622575268149376,2.0,-0.1,-0.40583205223083496,0.02997170016169548
825,-0.40583205223083496,0.02997170016169548,2.0,0.00014304031643268153,-0.3757253587245941,0.030106710270047188
826,-0.3757253587245941,0.030106710270047188,2.0,0.001601766045513597,-0.3456916809082031,0.03003367967903614
827,-0.3456916809082031,0.03003367967903614,0.0,0.005527845974464241,-0.31792983412742615,0.027761828154325485
828,-0.31792983412742615,0.027761828154325485,2.0,0.013088174714169223,-0.290614515542984,0.02731533721089363
829,-0.290614515542984,0.02731533721089363,2.0,0.025205809758809438,-0.26390770077705383,0.026706796139478683
830,-0.26390770077705383,0.026706796139478683,2.0,0.04254877928647359,-0.23795746266841888,0.025950245559215546
831,-0.23795746266841888,0.025950245559215546,2.0,0.06550034434979783,-0.21289680898189545,0.025060664862394333
832,-0.21289680898189545,0.025060664862394333,2.0,0.09414872554522549,-0.18884332478046417,0.02405347116291523
833,-0.18884332478046417,0.02405347116291523,2.0,0.1282945673249382,-0.16589927673339844,0.022944051772356033
834,-0.16589927673339844,0.022944051772356033,2.0,0.1674736092189103,-0.1441519409418106,0.021747341379523277
835,-0.1441519409418106,0.021747341379523277,2.0,0.21099062257384749,-0.12367444485425949,0.02047749236226082
836,-0.12367444485425949,0.02047749236226082,2.0,0.2579610149628712,-0.10452684760093689,0.0191476009786129
837,-0.10452684760093689,0.0191476009786129,2.0,0.30735674108290184,-0.08675733208656311,0.01776951365172863
838,-0.08675733208656311,0.01776951365172863,2.0,0.35805298364490945,-0.07040362060070038,0.01635371334850788
839,-0.07040362060070038,0.01635371334850788,2.0,0.40887357984103656,-0.05549434944987297,0.014909268356859684
840,-0.05549434944987297,0.014909268356859684,2.0,0.45863290937230405,-0.04205051809549332,0.013443834148347378
841,-0.04205051809549332,0.013443834148347378,2.0,0.5061735253347678,-0.0300868172198534,0.011963700875639915
842,-0.0300868172198534,0.011963700875639915,2.0,0.5503984603584697,-0.019612938165664673,0.010473877191543579
843,-0.019612938165664673,0.010473877191543579,2.0,0.5902984144026577,-0.010634735226631165,0.008978203870356083
844,-0.010634735226631165,0.008978203870356083,2.0,0.6249739086223528,-0.0031552594155073166,0.007479475811123848
845,-0.0031552594155073166,0.007479475811123848,2.0,0.6536527245902624,0.0028243286069482565,0.005979587789624929
846,0.0028243286069482565,0.005979587789624929,2.0,0.6757033086965812,0.00730400625616312,0.004479677882045507
847,0.00730400625616312,0.004479677882045507,2.0,0.6906446391508612,0.010284284129738808,0.0029802778735756874
848,0.010284284129738808,0.0029802778735756874,2.0,0.6981530922529883,0.011765751987695694,0.0014814676251262426
849,0.011765751987695694,0.0014814676251262426,2.0,0.6980667508466454,0.011748776771128178,-1.6975205653579906e-05
850,0.011748776771128178,-1.6975205653579906e-05,2.0,0.6903874732428796,0.010233353823423386,-0.0015154224820435047
851,0.010233353823423386,-0.0015154224820435047,2.0,0.6752808729816415,0.00721910921856761,-0.003014244372025132
852,0.00721910921856761,-0.003014244372025132,2.0,0.653074198030354,0.0027054513338953257,-0.004513658117502928
853,0.0027054513338953257,-0.004513658117502928,1.0,0.6195429218744171,-0.004308124538511038,-0.00701357563957572
854,-0.004308124538511038,-0.00701357563957572,2.0,0.5804084498151415,-0.012821491807699203,-0.008513366803526878
855,-0.012821491807699203,-0.008513366803526878,2.0,0.5365386683088892,-0.02283301018178463,-0.010011517442762852
856,-0.02283301018178463,-0.010011517442762852,2.0,0.4889192356436322,-0.03433866426348686,-0.011505655013024807
857,-0.03433866426348686,-0.011505655013024807,2.0,0.43863332021205736,-0.0473310649394989,-0.012992401607334614
858,-0.0473310649394989,-0.012992401607334614,2.0,0.3868363954459811,-0.06179830804467201,-0.014467241242527962
859,-0.06179830804467201,-0.014467241242527962,2.0,0.33472575183195713,-0.0777227059006691,-0.015924399718642235
860,-0.0777227059006691,-0.015924399718642235,2.0,0.28350457764601356,-0.0950794517993927,-0.01735674776136875
861,-0.0950794517993927,-0.01735674776136875,2.0,0.2343412091576671,-0.11383519321680069,-0.018755733966827393
862,-0.11383519321680069,-0.018755733966827393,2.0,0.18832443394542508,-0.13394655287265778,-0.020111363381147385
863,-0.13394655287265778,-0.020111363381147385,2.0,0.14641612894153827,-0.15535877645015717,-0.02141222171485424
864,-0.15535877645015717,-0.02141222171485424,2.0,0.10940406432834886,-0.17800433933734894,-0.02264556661248207
865,-0.17800433933734894,-0.02264556661248207,2.0,0.07785721740098744,-0.2018018364906311,-0.023797495290637016
866,-0.2018018364906311,-0.023797495290637016,2.0,0.052087547523241684,-0.2266550064086914,-0.0248531736433506
867,-0.2266550064086914,-0.0248531736433506,1.0,0.03147299487512839,-0.2534521818161011,-0.026797160506248474
868,-0.2534521818161011,-0.026797160506248474,0.0,0.015991166479013764,-0.28306081891059875,-0.02960863709449768
869,-0.28306081891059875,-0.02960863709449768,0.0,0.006071948833388025,-0.3153209388256073,-0.03226013109087944
870,-0.3153209388256073,-0.03226013109087944,0.0,0.0012467421622811498,-0.35004347562789917,-0.03472253680229187
871,-0.35004347562789917,-0.03472253680229187,0.0,2.1921108435367113e-05,-0.3870096504688263,-0.03696617856621742
872,-0.3870096504688263,-0.03696617856621742,0.0,-0.1,-0.4259718358516693,-0.038962170481681824
873,-0.4259718358516693,-0.038962170481681824,0.0,-0.1,-0.46665576100349426,-0.04068394750356674
874,-0.46665576100349426,-0.04068394750356674,0.0,-0.1,-0.5087647438049316,-0.04210894554853439
875,-0.5087647438049316,-0.04210894554853439,0.0,-0.1,-0.5519849061965942,-0.043220166116952896
876,-0.5519849061965942,-0.043220166116952896,0.0,-0.1,-0.595992386341095,-0.04400752857327461
877,-0.595992386341095,-0.04400752857327461,0.0,-0.1,-0.640461266040802,-0.04446883499622345
878,-0.640461266040802,-0.04446883499622345,0.0,-0.1,-0.6850714683532715,-0.04461020976305008
879,-0.6850714683532715,-0.04461020976305008,0.0,-0.1,-0.7295174598693848,-0.04444597661495209
880,-0.7295174598693848,-0.04444597661495209,2.0,-0.1,-0.7715153694152832,-0.04199795797467232
881,-0.7715153694152832,-0.04199795797467232,0.0,-0.1,-0.8128207325935364,-0.04130532592535019
882,-0.8128207325935364,-0.04130532592535019,0.0,-0.1,-0.8532189726829529,-0.04039827361702919
883,-0.8532189726829529,-0.04039827361702919,0.0,-0.1,-0.892528772354126,-0.039309773594141006
884,-0.892528772354126,-0.039309773594141006,0.0,-0.1,-0.9306028485298157,-0.038074105978012085
885,-0.9306028485298157,-0.038074105978012085,0.0,-0.1,-0.9673283696174622,-0.0367254875600338
886,-0.9673283696174622,-0.0367254875600338,2.0,-0.1,-1.0006252527236938,-0.03329690918326378
887,-1.0006252527236938,-0.03329690918326378,0.0,-0.1,-1.0324465036392212,-0.031821273267269135
888,-1.0324465036392212,-0.031821273267269135,0.0,-0.1,-1.0627702474594116,-0.03032371960580349
889,-1.0627702474594116,-0.03032371960580349,0.0,-0.1,-1.0915967226028442,-0.02882644720375538
890,-1.0915967226028442,-0.02882644720375538,0.0,-0.1,-1.1189452409744263,-0.02734859101474285
891,-1.1189452409744263,-0.02734859101474285,0.0,-0.1,-1.144851565361023,-0.025906279683113098
892,-1.144851565361023,-0.025906279683113098,2.0,-0.1,-1.1673643589019775,-0.022512799128890038
893,-1.1673643589019775,-0.022512799128890038,0.0,-0.1,-1.188537836074829,-0.021173497661948204
894,-1.188537836074829,-0.021173497661948204,0.0,-0.1,-1.2000000476837158,0.0
895,-1.2000000476837158,0.0,2.0,-0.1,-1.1967581510543823,0.003241895930841565
896,-1.1967581510543823,0.003241895930841565,2.0,-0.1,-1.1902636289596558,0.006494445260614157
897,-1.1902636289596558,0.006494445260614157,2.0,-0.1,-1.1804959774017334,0.009767694398760796
898,-1.1804959774017334,0.009767694398760796,2.0,-0.1,-1.167425513267517,0.013070449233055115
899,-1.167425513267517,0.013070449233055115,2.0,-0.1,-1.1510158777236938,0.01640958897769451
900,-1.1510158777236938,0.01640958897769451,1.0,-0.1,-1.132226586341858,0.01878931000828743
901,-1.132226586341858,0.01878931000828743,2.0,-0.1,-1.110018253326416,0.02220841310918331
902,-1.110018253326416,0.02220841310918331,2.0,-0.1,-1.084354043006897,0.02566414698958397
903,-1.084354043006897,0.02566414698958397,2.0,-0.1,-1.0552054643630981,0.029148630797863007
904,-1.0552054643630981,0.029148630797863007,2.0,-0.1,-1.0225574970245361,0.032647911459207535
905,-1.0225574970245361,0.032647911459207535,2.0,-0.1,-0.9864164590835571,0.036141082644462585
906,-0.9864164590835571,0.036141082644462585,2.0,-0.1,-0.9468168020248413,0.03959963470697403
907,-0.9468168020248413,0.03959963470697403,0.0,-0.1,-0.905829668045044,0.04098713397979736
908,-0.905829668045044,0.04098713397979736,2.0,-0.1,-0.861564040184021,0.04426565021276474
909,-0.861564040184021,0.04426565021276474,1.0,-0.1,-0.8151761293411255,0.046387895941734314
910,-0.8151761293411255,0.046387895941734314,1.0,-0.1,-0.7668697834014893,0.04830632358789444
911,-0.7668697834014893,0.04830632358789444,1.0,-0.1,-0.716896653175354,0.049973148852586746
912,-0.716896653175354,0.049973148852586746,1.0,-0.1,-0.665553629398346,0.05134298652410507
913,-0.665553629398346,0.05134298652410507,1.0,-0.1,-0.6131778955459595,0.052375759929418564
914,-0.6131778955459595,0.052375759929418564,1.0,-0.1,-0.5601383447647095,0.0530395433306694
915,-0.5601383447647095,0.0530395433306694,1.0,-0.1,-0.50682532787323,0.05331304296851158
916,-0.50682532787323,0.05331304296851158,1.0,-0.1,-0.4536380171775818,0.053187295794487
917,-0.4536380171775818,0.053187295794487,1.0,-0.1,-0.40097159147262573,0.05266643315553665
918,-0.40097159147262573,0.05266643315553665,1.0,0.0013106367174147817,-0.34920424222946167,0.05176733434200287
919,-0.34920424222946167,0.05176733434200287,1.0,0.010399403176169183,-0.2986859977245331,0.050518233329057693
920,-0.2986859977245331,0.050518233329057693,1.0,0.03393290739728415,-0.24972951412200928,0.048956502228975296
921,-0.24972951412200928,0.048956502228975296,1.0,0.07691616612267445,-0.20260360836982727,0.04712589457631111
922,-0.20260360836982727,0.04712589457631111,1.0,0.14255229882756376,-0.15752996504306793,0.04507364705204964
923,-0.15752996504306793,0.04507364705204964,1.0,0.2322662641866008,-0.11468230187892914,0.042847663164138794
924,-0.11468230187892914,0.042847663164138794,1.0,0.345860277239384,-0.07418813556432724,0.0404941700398922
